rollno,student_name,emailid,address,contact,mid1_exam_30,mid2_exam_30,attendance_pct_100,backlogs,prev_year_sgpa_10,result
4021,Karan Sen,karan.sen483@protonmail.com,"234 Market Street, Ghaziabad - 973933",7438165590,21.4,10.2,93,0,6.6,Fail
4022,Sahil Pandey,sahil.pandey8063@outlook.com,"314 Nehru Square, Surat - 671779",8094848842,26.8,26.4,72,0,5.48,Pass
4023,Aditya Saxena,aditya.saxena7984@outlook.com,"184 Patel Boulevard, Visakhapatnam - 931700",8569820359,14.9,15.9,63,2,N/A,Fail
4024,Priya Rao,priya.rao2263@outlook.com,"291 Rajendra Boulevard, Surat - 664303",7559962575,11.3,16.1,82,0,7.2,Pass
4025,Nikhil Bansal,nikhil.bansal7660@outlook.com,"272 Shivaji Avenue, Jaipur - 757526",6470670982,10.6,16.3,71,0,7.07,Fail
4026,Rohan Singh,rohan.singh3176@gmail.com,"269 Patel Lane, Chandigarh - 610081",9160246336,8.9,25.8,72,0,5.54,Fail
4027,Kavya Choudhury,kavya.choudhury2872@gmail.com,"170 Main Path, Chandigarh - 660976",8732761038,19.6,20.9,53,2,N/A,Fail
4028,Akshay Dutta,akshay.dutta1866@hotmail.com,"120 Park Lane, Bangalore - 407310",6238824855,12.3,13.5,93,0,7.42,Pass
4029,Akshay Roy,akshay.roy1780@protonmail.com,"130 Shivaji Square, Thiruvananthapuram - 155644",6122337203,11.5,22.3,76,0,4.93,Pass
4030,Varun Desai,varun.desai2712@yahoo.com,"199 Nehru Road, Coimbatore - 240220",8567991025,24.5,17.3,49,0,4.76,Fail
4031,Akshay Kumar,akshay.kumar6225@rediffmail.com,"123 Market Street, Varanasi - 288643",7534029676,21.7,19.6,43,0,7.28,Fail
4032,Arjun Sharma,arjun.sharma8752@hotmail.com,"227 Gandhi Path, Kochi - 568346",9354103244,16.1,14.8,75,0,8.26,Fail
4033,Rohan Bansal,rohan.bansal3959@outlook.com,"200 Nehru Drive, Gurgaon - 361060",8753652641,30,12.6,73,0,6.62,Fail
4034,Akshay Chopra,akshay.chopra4480@icloud.com,"172 Shivaji Lane, Chandigarh - 212228",7002485171,14.2,15.4,59,2,5.2,Pass
4035,Arjun Mishra,arjun.mishra6551@icloud.com,"15 Nehru Circle, Gurgaon - 308076",6801279307,15.5,26.6,58,2,8.65,Pass
4036,Meera Arora,meera.arora9076@outlook.com,"91 Nehru Boulevard, Mysore - 415129",9165544547,27.8,24.2,83,0,7.28,Pass
4037,Meera Srivastava,meera.srivastava735@rediffmail.com,"265 Park Road, Chennai - 245111",6229358726,23.3,17.4,48,0,7.25,Pass
4038,Aditya Nair,aditya.nair4772@icloud.com,"56 Shivaji Path, Kolkata - 341099",9033718743,19.4,6.2,68,0,N/A,Pass
4039,Aditya Malhotra,aditya.malhotra2892@yahoo.com,"494 Shivaji Street, Chandigarh - 353672",8503140023,18.5,25.8,56,0,6.48,Pass
4040,Pooja Verma,pooja.verma3586@yahoo.com,"279 Gandhi Boulevard, Ahmedabad - 568285",9066328166,15.9,24.7,61,0,7.18,Fail
4041,Anjali Dutta,anjali.dutta5601@rediffmail.com,"492 Shivaji Court, Chennai - 245329",8884906090,27.0,13.8,96,0,5.86,Fail
4042,Sneha Choudhury,sneha.choudhury2769@protonmail.com,"106 Main Circle, Noida - 225292",8477032666,24.2,28.8,69,0,5.85,Pass
4043,Simran Srivastava,simran.srivastava3064@icloud.com,"432 Nehru Boulevard, Patna - 847507",8308862328,7.8,5.2,44,0,N/A,Fail
4044,Naman Roy,naman.roy8634@icloud.com,"250 Rajendra Road, Ghaziabad - 143509",7281972747,13.6,22.5,78,2,5.66,Pass
4045,Rahul Roy,rahul.roy215@icloud.com,"294 Main Avenue, Ranchi - 463013",8045403105,16.8,11.9,84,0,8.06,Pass
4046,Rohan Jain,rohan.jain2543@outlook.com,"157 Market Road, Coimbatore - 107022",7650391711,24.3,5.2,73,0,9.56,Fail
4047,Isha Arora,isha.arora8097@gmail.com,"194 Gandhi Drive, Ludhiana - 750640",6824010035,15.5,12.8,54,0,N/A,Pass
4048,Vivaan Gupta,vivaan.gupta1208@gmail.com,"442 Park Court, Chandigarh - 105631",6125456352,7.0,30,51,2,7.41,Fail
4049,Aditya Bansal,aditya.bansal9618@yahoo.com,"295 Gandhi Square, Mysore - 151693",6546803446,7.9,27.5,47,2,5.89,Pass
4050,Harsh Saxena,harsh.saxena9271@rediffmail.com,"370 Park Road, Patna - 610751",7438374587,16.8,20.7,43,0,5.59,Pass
4051,Veer Sen,veer.sen7048@icloud.com,"20 Market Circle, Agra - 306417",6824146737,19.5,30,43,0,6.15,Fail
4052,Sneha Verma,sneha.verma7596@icloud.com,"428 Main Path, Chennai - 985327",8929412506,23.9,10.7,78,2,4.36,Pass
4053,Bhavna Pandey,bhavna.pandey6217@outlook.com,"204 Nehru Square, Vadodara - 998543",6194228486,16.7,13.6,41,0,8.36,Fail
4054,Shreya Malhotra,shreya.malhotra7339@rediffmail.com,"139 Patel Road, Mumbai - 894744",9486348882,25.5,20.5,60,0,7.5,Pass
4055,Ananya Bose,ananya.bose2324@icloud.com,"108 Rajendra Boulevard, Indore - 146561",6765185319,24.0,24.1,63,0,6.99,Fail
4056,Arjun Sharma,arjun.sharma321@hotmail.com,"307 Park Road, Gurgaon - 499732",7446576731,15.4,15.3,53,0,6.24,Pass
4057,Sakshi Bose,sakshi.bose6381@yahoo.com,"45 Gandhi Path, Nagpur - 468032",6785278092,11.3,18.9,89,0,N/A,Fail
4058,Vikram Chopra,vikram.chopra3669@protonmail.com,"371 Market Avenue, Chandigarh - 156854",8474433170,5.6,28.8,60,0,5.93,Pass
4059,Isha Khanna,isha.khanna1798@rediffmail.com,"482 Nehru Lane, Vadodara - 336738",7379906181,16.6,17.7,69,0,4.0,Fail
4060,Rishi Reddy,rishi.reddy3754@icloud.com,"446 Patel Street, Bangalore - 149518",9551996954,12.7,22.5,90,0,6.37,Pass
4061,Amit Saxena,amit.saxena6368@yahoo.com,"332 Patel Circle, Indore - 538725",6389608336,16.7,24.2,92,0,7.65,Pass
4062,Rahul Patel,rahul.patel9121@yahoo.com,"282 Market Road, Ludhiana - 118248",9145120520,19.7,27.2,55,0,8.63,Pass
4063,Shreya Arora,shreya.arora2215@rediffmail.com,"323 Shivaji Drive, Hyderabad - 641075",9334500909,17.2,14.1,53,2,5.6,Fail
4064,Anjali Das,anjali.das2788@yahoo.com,"15 Shivaji Drive, Patna - 896963",7323438329,22.4,20.4,93,0,6.26,Pass
4065,Neha Rao,neha.rao4758@rediffmail.com,"50 Main Court, Gurgaon - 464892",7346476816,6.3,30,93,0,5.59,Fail
4066,Rishi Chopra,rishi.chopra3445@hotmail.com,"25 Patel Drive, Varanasi - 818892",7391927547,12.0,23.8,97,0,N/A,Pass
4067,Kavya Sharma,kavya.sharma2869@gmail.com,"494 Patel Avenue, Visakhapatnam - 169258",9630286899,0,24.8,46,0,N/A,Pass
4068,Swati Singh,swati.singh304@icloud.com,"32 Main Street, Patna - 966296",6977798147,30,23.5,80,2,6.02,Pass
4069,Nikhil Choudhury,nikhil.choudhury4060@icloud.com,"404 Market Road, Kochi - 792586",6492035635,15.2,11.6,49,0,7.1,Fail
4070,Kavya Nair,kavya.nair6193@gmail.com,"266 Nehru Square, Noida - 701264",6558638435,19.9,25.3,61,2,10.0,Fail
4071,Rahul Iyer,rahul.iyer8453@outlook.com,"380 Park Drive, Kolkata - 831219",6385937995,24.7,20.3,48,0,N/A,Pass
4072,Sakshi Mishra,sakshi.mishra8913@gmail.com,"70 Shivaji Square, Visakhapatnam - 816710",6746526062,26.4,16.6,95,0,4.0,Pass
4073,Yash Sen,yash.sen6183@hotmail.com,"234 Nehru Court, Coimbatore - 544826",8227355017,14.8,14.1,98,0,6.04,Fail
4074,Vivaan Sharma,vivaan.sharma7585@hotmail.com,"18 Shivaji Court, Chennai - 301476",7646510653,6.4,20.3,76,0,9.37,Fail
4075,Priya Pandey,priya.pandey8181@rediffmail.com,"257 Shivaji Path, Bhopal - 154733",9875866423,18.3,18.6,87,0,9.64,Pass
4076,Neha Malhotra,neha.malhotra59@protonmail.com,"171 Patel Court, Nashik - 275588",6222538505,17.5,30,100,0,6.58,Pass
4077,Simran Mishra,simran.mishra3581@gmail.com,"263 Rajendra Circle, Varanasi - 816889",6116490252,23.2,10.6,90,0,6.54,Fail
4078,Divya Dutta,divya.dutta5032@hotmail.com,"320 Park Drive, Varanasi - 615967",8950472100,15.5,7.8,58,3,N/A,Fail
4079,Ananya Iyer,ananya.iyer9998@rediffmail.com,"324 Gandhi Drive, Surat - 351248",8162721330,3.7,11.0,86,2,N/A,Fail
4080,Karan Sinha,karan.sinha2934@hotmail.com,"6 Shivaji Lane, Noida - 797019",9243981785,26.8,22.8,94,0,6.23,Pass
4081,Arjun Patel,arjun.patel1265@rediffmail.com,"239 Park Circle, Hyderabad - 107611",8670963741,16.1,10.7,78,0,8.07,Fail
4082,Vivaan Verma,vivaan.verma2835@gmail.com,"125 Park Court, Nashik - 779318",9433933287,22.0,30,64,0,7.39,Pass
4083,Diya Saxena,diya.saxena4216@gmail.com,"143 Shivaji Path, Kochi - 414607",8235178331,30,15.7,99,0,N/A,Fail
4084,Isha Choudhury,isha.choudhury1437@hotmail.com,"336 Shivaji Square, Pune - 124649",7640019499,18.8,25.7,59,0,N/A,Pass
4085,Kavya Rao,kavya.rao3430@hotmail.com,"92 Gandhi Street, Bangalore - 694185",6069738980,18.6,24.0,41,0,7.74,Fail
4086,Simran Chopra,simran.chopra1633@icloud.com,"434 Rajendra Boulevard, Bangalore - 423946",8937940558,9.9,23.9,99,0,6.49,Fail
4087,Akshay Malhotra,akshay.malhotra5680@gmail.com,"293 Main Boulevard, Pune - 468220",6190939923,24.5,16.9,53,0,6.0,Pass
4088,Pooja Verma,pooja.verma7477@gmail.com,"26 Main Boulevard, Vadodara - 787330",6717827898,12.6,4.5,97,1,8.08,Pass
4089,Diya Sen,diya.sen433@protonmail.com,"313 Park Drive, Thiruvananthapuram - 265918",6556376980,20.8,17.8,64,0,8.44,Fail
4090,Karan Verma,karan.verma5217@rediffmail.com,"113 Market Court, Visakhapatnam - 478858",9514207580,14.3,30,78,0,N/A,Fail
4091,Pooja Singh,pooja.singh445@outlook.com,"89 Rajendra Court, Hyderabad - 637224",7674030846,16.5,18.6,71,0,7.39,Pass
4092,Meera Pandey,meera.pandey138@outlook.com,"318 Park Road, Chandigarh - 247477",7018529864,28.3,15.6,76,0,7.51,Pass
4093,Yash Gupta,yash.gupta8913@icloud.com,"236 Market Boulevard, Kochi - 831966",6608203236,30,14.6,84,0,N/A,Fail
4094,Simran Patel,simran.patel7040@rediffmail.com,"85 Market Road, Noida - 782127",7541475433,0,16.1,98,0,7.27,Pass
4095,Aarav Malhotra,aarav.malhotra8581@outlook.com,"437 Nehru Circle, Patna - 341895",7697412682,30,9.9,56,1,8.13,Pass
4096,Nikhil Gupta,nikhil.gupta5587@hotmail.com,"54 Nehru Path, Chennai - 646808",9620688175,9.8,10.2,57,0,7.04,Pass
4097,Isha Malhotra,isha.malhotra4484@hotmail.com,"40 Main Path, Bhopal - 714697",8439406580,16.4,15.2,62,0,7.5,Pass
4098,Bhavna Dutta,bhavna.dutta3810@hotmail.com,"373 Gandhi Road, Nashik - 715754",8225841108,22.3,14.1,71,0,8.79,Fail
4099,Vivaan Bhattacharya,vivaan.bhattacharya7021@outlook.com,"92 Gandhi Street, Hyderabad - 840209",9032380912,20.3,24.1,82,0,N/A,Fail
4100,Kavya Bansal,kavya.bansal7807@yahoo.com,"145 Nehru Drive, Chennai - 550522",6496771821,30,13.1,83,0,4.96,Fail
4101,Kritika Khanna,kritika.khanna781@rediffmail.com,"90 Main Circle, Nagpur - 626625",6783615803,14.5,27.6,48,0,N/A,Fail
4102,Sakshi Rao,sakshi.rao2372@yahoo.com,"326 Gandhi Boulevard, Chandigarh - 692344",6908727131,17.9,18.0,89,0,5.42,Pass
4103,Ananya Nair,ananya.nair1433@gmail.com,"8 Market Lane, Chandigarh - 726719",7919660330,22.8,11.8,90,1,5.14,Fail
4104,Pooja Gupta,pooja.gupta7074@icloud.com,"18 Rajendra Lane, Varanasi - 279031",8801098884,9.7,28.4,70,0,6.85,Pass
4105,Simran Kumar,simran.kumar5697@gmail.com,"459 Shivaji Court, Indore - 255632",8637355905,3.3,18.5,75,0,7.17,Pass
4106,Harsh Patel,harsh.patel3070@yahoo.com,"331 Shivaji Square, Delhi - 122583",9470694264,17.4,19.6,77,0,6.23,Fail
4107,Simran Reddy,simran.reddy7730@yahoo.com,"357 Gandhi Drive, Ghaziabad - 940694",6242010371,23.8,26.0,67,0,6.7,Pass
4108,Meera Bhattacharya,meera.bhattacharya7244@rediffmail.com,"472 Shivaji Circle, Bangalore - 451494",8695338996,23.0,22.9,76,0,4.99,Pass
4109,Akshay Roy,akshay.roy7954@gmail.com,"404 Nehru Circle, Ghaziabad - 786843",9221676593,15.1,19.6,91,0,7.26,Pass
4110,Harsh Jain,harsh.jain2443@gmail.com,"321 Patel Lane, Pune - 378614",6408107907,24.6,19.1,60,3,6.29,Fail
4111,Vikram Das,vikram.das4467@protonmail.com,"114 Patel Street, Surat - 215255",6767494752,27.2,30,47,2,4.72,Fail
4112,Aryan Nair,aryan.nair9523@hotmail.com,"61 Patel Avenue, Ahmedabad - 513051",9111941422,9.5,14.0,45,2,N/A,Fail
4113,Aarav Sen,aarav.sen1531@rediffmail.com,"280 Main Road, Varanasi - 212747",6147980127,16.3,19.0,57,0,7.52,Fail
4114,Meera Srivastava,meera.srivastava5158@gmail.com,"342 Park Drive, Chandigarh - 624902",8983113135,25.0,21.8,47,0,4.52,Pass
4115,Pooja Rao,pooja.rao6025@rediffmail.com,"366 Nehru Court, Vadodara - 314876",6171645618,10.8,10.2,44,3,6.55,Pass
4116,Bhavna Patel,bhavna.patel9887@rediffmail.com,"360 Rajendra Avenue, Agra - 299929",6002506324,8.0,13.2,64,0,7.25,Pass
4117,Harsh Singh,harsh.singh5527@rediffmail.com,"420 Main Square, Jaipur - 121580",6553452595,13.6,16.9,46,0,6.93,Pass
4118,Akshay Jain,akshay.jain2667@icloud.com,"430 Main Court, Surat - 444102",7405911731,16.6,24.0,84,1,7.78,Fail
4119,Yash Mishra,yash.mishra5453@hotmail.com,"453 Rajendra Boulevard, Agra - 584676",6406118702,21.4,19.8,75,0,5.58,Fail
4120,Kritika Khanna,kritika.khanna6168@protonmail.com,"322 Rajendra Lane, Delhi - 184856",9760945566,18.6,17.7,80,0,8.95,Pass
4121,Varun Bhattacharya,varun.bhattacharya8711@rediffmail.com,"59 Park Drive, Nagpur - 221981",7463473291,30,16.1,63,0,6.92,Pass
4122,Anjali Iyer,anjali.iyer2087@hotmail.com,"200 Patel Square, Thiruvananthapuram - 833901",6557383007,29.4,7.7,91,0,6.59,Pass
4123,Isha Khanna,isha.khanna5745@rediffmail.com,"155 Patel Drive, Ghaziabad - 937602",8966701218,20.8,15.1,94,0,7.38,Fail
4124,Shreya Singh,shreya.singh9635@gmail.com,"172 Nehru Boulevard, Lucknow - 997589",9606941700,21.5,13.0,55,3,8.68,Fail
4125,Arjun Sinha,arjun.sinha6624@outlook.com,"381 Shivaji Circle, Kochi - 835650",7932160323,14.5,16.5,93,0,6.2,Pass
4126,Sakshi Arora,sakshi.arora8100@gmail.com,"208 Gandhi Court, Bangalore - 207446",7486624196,18.6,7.4,68,0,8.87,Pass
4127,Nidhi Sharma,nidhi.sharma1696@rediffmail.com,"72 Market Circle, Hyderabad - 901131",9782958800,21.3,22.8,81,0,9.32,Pass
4128,Veer Bose,veer.bose7340@yahoo.com,"440 Shivaji Path, Indore - 629463",6876239103,20.0,12.3,52,0,7.66,Fail
4129,Aarav Patel,aarav.patel9034@yahoo.com,"110 Rajendra Lane, Nagpur - 758251",6221327900,23.8,12.5,54,0,9.19,Fail
4130,Diya Choudhury,diya.choudhury5070@gmail.com,"400 Patel Road, Noida - 908482",8945239137,20.1,20.7,65,0,7.24,Fail
4131,Kritika Saxena,kritika.saxena7558@hotmail.com,"99 Park Court, Jaipur - 669300",7316106876,14.5,18.1,62,3,7.47,Fail
4132,Veer Dutta,veer.dutta1044@outlook.com,"197 Rajendra Drive, Pune - 853567",6569398174,27.7,25.2,75,0,N/A,Pass
4133,Nikhil Srivastava,nikhil.srivastava5488@hotmail.com,"251 Nehru Road, Patna - 240346",8431344749,25.0,24.0,96,0,8.19,Pass
4134,Isha Rao,isha.rao5611@protonmail.com,"188 Patel Square, Coimbatore - 507080",9941543250,22.3,21.1,46,0,8.05,Pass
4135,Isha Desai,isha.desai7867@protonmail.com,"138 Park Circle, Indore - 499117",8741832283,20.2,18.9,48,0,7.16,Pass
4136,Aryan Iyer,aryan.iyer3745@yahoo.com,"339 Rajendra Path, Agra - 188578",9281057836,30,22.2,79,0,7.07,Fail
4137,Aisha Bhattacharya,aisha.bhattacharya9486@yahoo.com,"372 Main Square, Thiruvananthapuram - 594047",9003176390,25.0,25.5,85,0,6.91,Fail
4138,Rohan Sharma,rohan.sharma1284@gmail.com,"314 Park Street, Ghaziabad - 903189",8685177024,7.3,24.6,81,0,7.12,Pass
4139,Naman Bansal,naman.bansal6571@protonmail.com,"178 Park Street, Pune - 674943",8199313899,16.3,15.2,69,0,7.47,Pass
4140,Pooja Gupta,pooja.gupta5048@hotmail.com,"271 Main Circle, Mysore - 529092",9827830492,26.6,12.5,59,0,7.0,Fail
4141,Kritika Arora,kritika.arora1648@hotmail.com,"217 Rajendra Road, Kolkata - 788058",8310545941,9.1,21.5,83,3,N/A,Pass
4142,Veer Bansal,veer.bansal1984@rediffmail.com,"81 Market Lane, Pune - 774144",8211367632,9.7,10.3,57,2,4.72,Pass
4143,Aisha Roy,aisha.roy5095@hotmail.com,"497 Gandhi Road, Ludhiana - 375226",7875430715,16.1,25.8,45,0,8.33,Pass
4144,Divya Malhotra,divya.malhotra9501@gmail.com,"139 Rajendra Court, Chennai - 562081",9669808286,16.2,16.3,89,0,6.29,Fail
4145,Amit Saxena,amit.saxena5499@protonmail.com,"293 Park Avenue, Bhopal - 281186",6834453685,24.0,20.9,95,0,5.55,Fail
4146,Kritika Singh,kritika.singh3961@icloud.com,"314 Rajendra Boulevard, Surat - 686477",9691060105,16.6,13.2,100,0,8.3,Fail
4147,Sneha Bansal,sneha.bansal2601@rediffmail.com,"479 Park Court, Varanasi - 856266",7401754985,23.4,23.8,72,0,6.87,Pass
4148,Sahil Sharma,sahil.sharma6419@rediffmail.com,"61 Gandhi Road, Ghaziabad - 190855",8780305342,10.0,20.9,65,0,8.66,Fail
4149,Veer Saxena,veer.saxena2912@hotmail.com,"118 Park Boulevard, Jaipur - 480215",9531349858,13.6,29.9,57,0,7.96,Fail
4150,Rohan Iyer,rohan.iyer4263@outlook.com,"384 Rajendra Avenue, Noida - 374318",8687944150,17.7,19.5,48,0,8.92,Fail
4151,Nidhi Iyer,nidhi.iyer9182@gmail.com,"105 Park Lane, Delhi - 475277",7830082286,16.0,10.9,54,1,6.05,Pass
4152,Aditya Gupta,aditya.gupta5068@gmail.com,"415 Patel Square, Visakhapatnam - 920588",9278470479,16.6,15.4,50,3,6.71,Pass
4153,Diya Bhat,diya.bhat3637@hotmail.com,"354 Nehru Drive, Ghaziabad - 529400",7668197784,16.8,21.1,63,0,N/A,Pass
4154,Shreya Das,shreya.das3262@outlook.com,"374 Nehru Square, Visakhapatnam - 709733",7997199618,20.0,10.7,98,0,N/A,Fail
4155,Anjali Chopra,anjali.chopra2885@yahoo.com,"62 Park Drive, Coimbatore - 373015",8120777899,22.4,30,63,1,N/A,Fail
4156,Kritika Srivastava,kritika.srivastava5324@icloud.com,"181 Gandhi Street, Chennai - 506333",8724319107,19.6,30,92,0,7.07,Pass
4157,Kritika Chopra,kritika.chopra4629@icloud.com,"297 Rajendra Drive, Chennai - 931854",9059457411,9.4,18.7,46,0,9.14,Fail
4158,Swati Desai,swati.desai4681@hotmail.com,"376 Rajendra Street, Indore - 283168",7826423301,12.6,30,88,0,6.03,Fail
4159,Rishi Singh,rishi.singh7554@protonmail.com,"83 Patel Boulevard, Ludhiana - 246069",6501256162,22.0,27.3,91,3,8.43,Pass
4160,Kritika Chopra,kritika.chopra1375@gmail.com,"477 Nehru Court, Kochi - 714150",6325146841,17.7,19.2,62,0,6.53,Pass
4161,Rishi Chopra,rishi.chopra4639@protonmail.com,"23 Nehru Road, Mysore - 422226",9156808294,17.3,28.8,95,0,6.94,Pass
4162,Karan Jain,karan.jain9656@icloud.com,"83 Market Drive, Hyderabad - 777170",7735408027,4.5,26.6,58,0,7.39,Pass
4163,Neha Reddy,neha.reddy197@icloud.com,"320 Nehru Circle, Mysore - 772269",6308968474,26.4,13.6,91,0,6.14,Fail
4164,Aryan Bhat,aryan.bhat7492@hotmail.com,"53 Shivaji Path, Ahmedabad - 916436",9430144460,18.0,7.6,53,0,6.03,Pass
4165,Vikram Kumar,vikram.kumar6642@icloud.com,"266 Gandhi Drive, Thiruvananthapuram - 489574",7334495093,20.9,17.2,73,0,6.13,Pass
4166,Pooja Gupta,pooja.gupta5329@gmail.com,"6 Park Road, Mumbai - 273572",7979102953,27.2,20.8,89,0,N/A,Pass
4167,Sanjay Sharma,sanjay.sharma1348@protonmail.com,"233 Nehru Circle, Jaipur - 834286",6569531051,9.1,15.7,46,2,5.37,Pass
4168,Nidhi Sharma,nidhi.sharma3059@protonmail.com,"35 Market Boulevard, Indore - 942706",7643586803,18.0,11.2,41,0,4.7,Pass
4169,Sneha Pandey,sneha.pandey4730@yahoo.com,"169 Nehru Lane, Ghaziabad - 424629",9034719651,16.7,16.8,60,0,6.4,Fail
4170,Aarav Bhat,aarav.bhat2865@rediffmail.com,"236 Market Lane, Thiruvananthapuram - 890510",7009871459,16.4,11.2,68,0,6.51,Fail
4171,Anjali Desai,anjali.desai3787@rediffmail.com,"226 Gandhi Street, Noida - 280764",6955815562,13.5,28.9,60,0,6.26,Pass
4172,Anjali Singh,anjali.singh2527@outlook.com,"265 Rajendra Square, Ludhiana - 238285",9195628691,13.7,15.3,83,3,6.68,Pass
4173,Neha Saxena,neha.saxena8047@protonmail.com,"311 Market Square, Patna - 768994",6852379745,25.7,27.8,95,0,5.55,Pass
4174,Vivaan Singh,vivaan.singh2832@rediffmail.com,"242 Main Square, Nagpur - 605123",7983041319,9.3,23.3,52,0,N/A,Fail
4175,Vikram Verma,vikram.verma8431@rediffmail.com,"53 Shivaji Drive, Mumbai - 314747",8518779153,20.2,5.0,85,0,6.94,Pass
4176,Karan Khanna,karan.khanna958@rediffmail.com,"110 Park Boulevard, Mysore - 669669",8874905728,23.4,22.9,83,0,6.76,Fail
4177,Yash Dutta,yash.dutta6484@gmail.com,"309 Patel Road, Delhi - 633009",6718077571,27.4,30,47,0,6.82,Fail
4178,Priya Patel,priya.patel4269@hotmail.com,"339 Gandhi Boulevard, Jaipur - 568293",7957822370,11.9,21.1,56,3,6.87,Fail
4179,Ananya Bhattacharya,ananya.bhattacharya2878@protonmail.com,"176 Patel Avenue, Delhi - 328987",9814163290,22.6,30,93,1,6.83,Fail
4180,Karan Das,karan.das82@icloud.com,"332 Rajendra Street, Nagpur - 576706",9147663160,3.3,12.9,72,0,6.92,Pass
4181,Nikhil Choudhury,nikhil.choudhury5206@outlook.com,"431 Rajendra Avenue, Ahmedabad - 448543",7154097448,0,19.1,42,0,8.41,Fail
4182,Arjun Nair,arjun.nair7166@rediffmail.com,"375 Nehru Circle, Surat - 899080",6019825060,17.5,30,47,0,5.87,Fail
4183,Amit Rao,amit.rao8873@gmail.com,"451 Gandhi Lane, Kolkata - 374918",7534964249,16.4,21.8,68,3,8.86,Fail
4184,Vivaan Patel,vivaan.patel1850@outlook.com,"165 Gandhi Path, Ludhiana - 510471",9558915610,24.5,19.0,96,0,7.38,Pass
4185,Tanvi Roy,tanvi.roy9930@icloud.com,"261 Main Circle, Hyderabad - 835044",9212961047,19.2,30,58,1,6.39,Pass
4186,Pooja Reddy,pooja.reddy4968@gmail.com,"460 Patel Road, Mysore - 435698",8474395753,0,15.8,89,0,6.27,Pass
4187,Sahil Rao,sahil.rao3381@gmail.com,"424 Rajendra Circle, Coimbatore - 330736",6982221222,19.5,14.0,97,0,6.74,Fail
4188,Simran Sen,simran.sen5989@rediffmail.com,"435 Patel Avenue, Chennai - 827924",7875051366,14.7,10.0,49,0,6.54,Fail
4189,Bhavna Mishra,bhavna.mishra3461@icloud.com,"296 Park Street, Visakhapatnam - 287192",6982582414,27.8,21.3,84,3,7.2,Pass
4190,Rohan Kumar,rohan.kumar8950@hotmail.com,"42 Main Road, Indore - 375486",7174189453,12.9,13.0,54,0,9.05,Pass
4191,Nidhi Iyer,nidhi.iyer2884@icloud.com,"115 Main Lane, Kolkata - 771772",9066756358,13.2,7.6,50,0,7.83,Fail
4192,Amit Reddy,amit.reddy1141@icloud.com,"62 Nehru Avenue, Lucknow - 171082",9709344978,28.6,12.5,68,3,N/A,Pass
4193,Vikram Bose,vikram.bose9378@rediffmail.com,"359 Nehru Square, Mumbai - 469664",7433596017,16.1,14.5,97,0,5.81,Pass
4194,Bhavna Pandey,bhavna.pandey9766@rediffmail.com,"251 Park Square, Ludhiana - 404390",9387166452,11.2,13.5,88,0,6.92,Fail
4195,Tanvi Singh,tanvi.singh8918@gmail.com,"44 Main Street, Delhi - 605554",9321119847,11.8,22.2,93,1,6.7,Pass
4196,Shreya Patel,shreya.patel9624@rediffmail.com,"249 Main Avenue, Agra - 292333",7364582405,17.7,16.2,52,0,4.39,Fail
4197,Sahil Rao,sahil.rao5744@protonmail.com,"496 Nehru Boulevard, Agra - 605638",7219047238,20.3,15.8,58,3,4.59,Pass
4198,Isha Singh,isha.singh6695@outlook.com,"286 Shivaji Circle, Nashik - 908148",8614593325,18.5,15.7,70,0,7.47,Pass
4199,Kritika Verma,kritika.verma5206@protonmail.com,"310 Rajendra Street, Noida - 616257",9421170396,24.6,15.7,44,1,6.36,Pass
4200,Kritika Kumar,kritika.kumar5995@outlook.com,"245 Park Street, Kolkata - 507659",7858038545,16.5,22.1,89,2,5.8,Pass
4201,Nidhi Rao,nidhi.rao469@protonmail.com,"459 Park Lane, Kochi - 831014",7250698013,6.9,18.6,76,0,7.57,Fail
4202,Amit Iyer,amit.iyer7898@rediffmail.com,"204 Shivaji Square, Agra - 937441",9203628060,30,21.8,71,0,6.17,Fail
4203,Harsh Patel,harsh.patel3501@outlook.com,"213 Nehru Court, Hyderabad - 417797",6457268473,14.8,10.0,46,0,6.86,Fail
4204,Aarav Chopra,aarav.chopra4463@rediffmail.com,"384 Shivaji Path, Ahmedabad - 927696",8743008379,30,22.7,74,2,8.79,Fail
4205,Arjun Bhattacharya,arjun.bhattacharya1635@gmail.com,"428 Patel Path, Ranchi - 283076",9945802225,11.0,25.6,96,0,8.86,Fail
4206,Arjun Verma,arjun.verma2872@hotmail.com,"316 Rajendra Road, Ghaziabad - 264109",7412852947,20.7,23.5,58,2,6.8,Pass
4207,Bhavna Verma,bhavna.verma5421@hotmail.com,"401 Shivaji Circle, Bhopal - 255725",7952410744,19.1,12.0,52,0,7.29,Fail
4208,Naman Malhotra,naman.malhotra8914@gmail.com,"206 Shivaji Lane, Surat - 891438",9283915265,10.9,13.6,94,0,7.89,Fail
